g,v,a_bias,g_se,v_se,a_bias_se,nll,n,seed,gain,n_trials,secs,g_lo,g_hi
4.50182162962654,57.18126027605442,-3.0915724294859173,0.3565542138594135,4.596086698566371,1.1237192826690907,143.8112872564214,1000,59,0.8,1000,221.9620521068573,3.8029753704620894,5.20066788879099
4.617487109192817,55.03900423390377,-5.073930476682256,0.34914812860019057,4.419103982164624,1.5099462856353565,153.4216572774501,1000,60,0.8,1000,156.39845085144043,3.9331567771364435,5.301817441249191
4.263837711905121,60.32897159181054,2.994188877268691,0.3565954829434899,4.912982282627489,1.0046197040709917,131.70651049448412,1000,61,0.8,1000,149.45726919174194,3.564910565335881,4.962764858474362
0.6768772620158909,49.21747511158073,-0.7289784479344346,0.2649190951873159,3.962001660952491,0.14902536168841246,123.36252635016697,1000,42,1.0,1000,186.5146369934082,0.15763583544875182,1.19611868858303
-0.5074870050586247,37.054417675997264,-0.11021107445540367,0.3227917136583348,2.5321558356736222,0.057462540523092374,164.6298994267177,1000,43,1.0,1000,181.98209595680237,-1.140158763828961,0.12518475371171156
0.1799441460409762,49.403007279362605,-0.18977373309709694,0.2699671375451366,3.930341670254108,0.08627940924332617,123.1068855381218,1000,44,1.0,1000,196.15187406539917,-0.34919144354749154,0.7090797356294439
-0.42895256350063826,42.199727633069124,-0.21690242622170264,0.300441700383537,3.09154234648458,0.06622497099498464,144.63398734659165,1000,45,1.0,1000,186.55069613456726,-1.0178182962523707,0.15991316925109422
-0.3686157076850289,40.434183741860615,-0.35885048632716265,0.28303334356978277,2.950105579423904,0.07462443548021669,152.54016883251614,1000,46,1.0,1000,177.97345685958862,-0.923361061081803,0.18612964571174534
-0.37913116769556826,44.869370877821176,-0.15440338145701357,0.28066491181208986,3.3399246151416477,0.0675386383711775,133.27217953401134,1000,47,1.0,1000,187.59005975723267,-0.9292343948472643,0.17097205945612787
1.1224802523251352,49.595631250384805,-0.20086093702541197,0.2842404256116623,3.9306875758623865,0.1281237942171413,125.35611473419387,1000,48,1.0,1000,211.15269923210144,0.565369018126277,1.6795914865239934
-0.487502132628993,52.88906220630682,-0.058805401105877855,0.25523986580079766,4.307546079232684,0.06810059807102196,114.96382462815532,1000,49,1.0,1000,221.39222621917725,-0.9877722695985564,0.01276800434057035
