g,v,a_bias,g_se,v_se,a_bias_se,nll,n,seed,gain,n_trials,secs,g_lo,g_hi,g_mean,g_sd,g_hdi_lo,g_hdi_hi,g_rhat,g_ess,v_mean,v_sd,v_hdi_lo,v_hdi_hi,v_rhat,v_ess,a_bias_mean,a_bias_sd,a_bias_hdi_lo,a_bias_hdi_hi,a_bias_rhat,a_bias_ess,p_g_gt0,secs_b,g_mle_minus_post,g_diff_in_se
-2.0414307627645902,50.16615745411869,-0.3074584554554387,0.2000011184843655,2.812213513100373,0.0363635254571507,273.3484039167645,2000,42,1.2,2000,122.32453608512878,-2.433432954993947,-1.6494285705352338,-2.04001784324646,0.2002690136432647,-2.420870542526245,-1.664769172668457,1.00099778175354,2494.016744459007,50.304840087890625,2.7718770503997803,45.43519592285156,56.00626754760742,1.0003318786621094,2808.1594192953876,-0.3083090782165527,0.0362424068152904,-0.3783685863018036,-0.2431190758943557,1.0016816854476929,2471.8762981122636,0.0,18.340838193893433,-0.0014129195181302734,-0.007064558082662544
-5.166209409270405,45.75993174994106,-0.0774375242285004,0.318650666993453,2.433719683906655,0.016119612321083,391.9197221873234,2000,43,1.2,2000,134.12585926055908,-5.7907647165775735,-4.541654101963237,-5.163522243499756,0.3178111016750335,-5.754676818847656,-4.56077241897583,1.0000933408737185,2698.80050763994,45.84896087646485,2.3934123516082764,41.529762268066406,50.55305862426758,1.0003570318222046,2561.207914468808,-0.0784801468253135,0.0166136473417282,-0.1091922745108604,-0.0473272800445556,0.9996851086616516,2932.4528568984406,0.0,16.551203966140747,-0.0026871657706495355,-0.008432951972150575
-2.0156913363889566,47.00016040577938,-0.1897888149737993,0.2107218979592459,2.5685385741028877,0.0308614465852522,290.88460197919517,2000,44,1.2,2000,123.92437314987184,-2.428706256389079,-1.6026764163888343,-2.012652635574341,0.2076731622219085,-2.4072070121765137,-1.6179888248443604,0.9996821880340576,3013.0564018631685,47.09992980957031,2.55250883102417,42.45348358154297,51.90522766113281,0.9999871850013732,2836.787631827725,-0.1904773861169815,0.0305814202874898,-0.2436178922653198,-0.1300524324178695,0.999700963497162,2731.212041757042,0.0,14.44868302345276,-0.003038700814615769,-0.01442043206730921
-4.068285444045607,40.93882907922526,-0.0123808654502962,0.2906507801312635,2.16183108107562,0.0175620901947536,398.7933409842959,2000,45,1.2,2000,120.1726417541504,-4.637960973102883,-3.4986099149883305,-4.06982421875,0.2825454175472259,-4.563412666320801,-3.4837656021118164,0.9999616146087646,2796.5196532429504,41.008445739746094,2.135805130004883,36.954734802246094,45.01742935180664,1.000463604927063,2801.3742793921,-0.0124002983793616,0.0169465783983469,-0.042603887617588,0.0202487166970968,0.999816119670868,3035.062911780158,0.0,16.343480825424194,0.00153877470439312,0.00529423903042056
-3.933961823703427,45.245602372478295,-0.1254836199952124,0.2588255325868727,2.4033654848716974,0.0202540831240126,351.6429778335917,2000,46,1.2,2000,128.4646987915039,-4.441259867573697,-3.4266637798331563,-3.94173526763916,0.2577467262744903,-4.414762496948242,-3.4509289264678955,0.9999902844429016,2653.5568536468454,45.40545272827149,2.388958215713501,41.08692169189453,50.099082946777344,1.0007394552230835,2636.0291890365847,-0.1257023960351944,0.0205745305866003,-0.163710132241249,-0.0870456919074058,1.001366138458252,3155.6636266986243,0.0,15.023760795593262,0.007773443935733315,0.03003352821508914
-3.4365502072289336,46.06346107969848,-0.0366756681848458,0.2462244555237883,2.480253173501578,0.0208517212428394,333.90119059389417,2000,47,1.2,2000,125.6737608909607,-3.919150140055559,-2.9539502744023083,-3.4366366863250732,0.2484433799982071,-3.891693115234375,-2.9766182899475098,1.0006974935531616,2921.142206166449,46.146602630615234,2.4288582801818848,41.73049545288086,50.73139190673828,1.0014753341674805,2654.075330173637,-0.0372669920325279,0.0204916317015886,-0.0765276923775672,-0.0007557235076092,0.99990713596344,3212.8449792263427,0.0,13.200275897979736,8.647909613967997e-05,0.0003512205802454299
-2.4312637177511016,48.276243977470926,-0.101798978263576,0.2197927996235402,2.708020976765649,0.0267022700144116,297.33057029414385,2000,48,1.2,2000,125.45311379432678,-2.8620576050132405,-2.0004698304889628,-2.4242968559265137,0.2234148830175399,-2.8157763481140137,-1.9789390563964844,0.9995928406715392,3125.0921510658072,48.3601188659668,2.715068817138672,43.35273742675781,53.55485534667969,1.0035606622695925,2829.891917458197,-0.1025350987911224,0.0271766278892755,-0.1515111178159713,-0.0494524799287319,1.0005812644958496,2928.069301161642,0.0,16.197105884552002,-0.006966861824587944,-0.031697406996592896
-4.301881513595134,46.96296971985437,0.0161236067439659,0.2761930859474104,2.543003235445178,0.0181274268104392,356.68242622331434,2000,49,1.2,2000,137.4535620212555,-4.843219962052059,-3.7605430651382097,-4.308130741119385,0.2776443064212799,-4.803064823150635,-3.770945072174072,1.000704050064087,2834.2272463029835,47.096553802490234,2.503028631210327,42.21175384521485,51.481224060058594,0.999638020992279,2757.729849245819,0.0155840385705232,0.0178279224783182,-0.0164700150489807,0.051111027598381,1.0014046430587769,3272.504905016258,0.0,15.741417407989502,0.0062492275242505,0.022626299651253432
-2.163488796923227,44.47169867079817,-0.1147370555942041,0.2199685944804081,2.3797087155934635,0.0276909826894452,312.19198624750373,2000,50,1.2,2000,139.10709404945374,-2.594627242104827,-1.7323503517416272,-2.1628990173339844,0.2214870750904083,-2.5871570110321045,-1.755531907081604,0.9998316168785096,3015.94026275578,44.52826690673828,2.3402292728424072,40.03842544555664,48.62354278564453,0.9996704459190368,3156.5559054898235,-0.1150829419493675,0.0273889321833848,-0.16593699157238,-0.0641131624579429,0.9991676211357116,2908.225923512302,0.0,16.91709589958191,-0.0005897795892426672,-0.0026811990622379366
-4.02619194958972,42.894590532672865,-0.2051914285638749,0.275536678568864,2.3053816735163,0.0214810814733367,380.3335344650979,2000,51,1.2,2000,140.53998613357544,-4.566243839584693,-3.486140059594746,-4.023038387298584,0.2857193350791931,-4.566054821014404,-3.484609603881836,0.9995471835136414,2908.101392506083,42.90742492675781,2.336519479751587,38.501502990722656,47.24516296386719,1.0010054111480713,2771.7641780754925,-0.2053910940885543,0.0215000417083501,-0.2470045387744903,-0.1666575968265533,1.0010957717895508,2727.285222046584,0.0,14.758387804031372,-0.0031535622911356143,-0.011445163335477512
-2.1956787809635276,41.13395935929955,-0.0741350197059671,0.2233994218542764,2.1529374018336944,0.0258493765713392,333.8009949691594,2000,52,1.2,2000,139.61304116249084,-2.6335416477979092,-1.757815914129146,-2.1880674362182617,0.2268638759851455,-2.59173321723938,-1.7327589988708496,1.0001379251480105,3246.331017730236,41.19768142700195,2.1588728427886963,37.11603164672851,45.31554412841797,1.0001888275146484,3280.91256910155,-0.0741902217268943,0.0261186119168996,-0.121699221432209,-0.0248259883373975,1.0009212493896484,3288.2356002019105,0.0,15.682671070098875,-0.007611344745265924,-0.034070565993813584
-1.468361301214884,42.966689650761055,-0.1932879216144302,0.2024649180570489,2.273217953831999,0.0338123459959874,308.4753350280041,2000,53,1.2,2000,137.69985103607178,-1.8651925406067,-1.071530061823068,-1.465773344039917,0.2001546621322631,-1.8532803058624268,-1.0990434885025024,1.000915288925171,3306.3734396836076,43.04090881347656,2.303173303604126,38.75728988647461,47.24620819091797,0.9995692372322084,2954.658343185959,-0.1938924342393875,0.0326813794672489,-0.2523589134216308,-0.1298881471157074,1.0010286569595337,3040.9559367144866,0.0,15.462671279907228,-0.0025879571749669594,-0.012782249882114127
-1.519270085462874,41.023584221890445,-0.0802783599831289,0.2056778276089625,2.1062374237340316,0.030604533858298,322.9049420925563,2000,54,1.2,2000,134.44996619224548,-1.9223986275764409,-1.1161415433493074,-1.5136618614196775,0.205336794257164,-1.8976331949234009,-1.1232566833496094,0.9991744756698608,3975.133415883077,41.13873291015625,2.091724157333374,37.133060455322266,44.923583984375,0.9992056488990784,3572.538921823811,-0.0805092304944992,0.0308651514351367,-0.1377157270908355,-0.0221591815352439,1.0003832578659058,3161.5314486608104,0.0,14.901083946228027,-0.005608224043196497,-0.027267032661677706
-3.0402319230666928,43.76517198923182,-0.0567926915908491,0.2436266196095393,2.2768274436242653,0.0221438896955986,332.375627950164,2000,55,1.2,2000,127.7091178894043,-3.51774009750139,-2.5627237486319956,-3.038501739501953,0.2400202304124832,-3.491149425506592,-2.5946812629699707,1.0000773668289185,3128.631754136278,43.8465461730957,2.2897167205810547,39.741905212402344,48.29410552978515,1.0004775524139404,2921.314092244022,-0.0574359484016895,0.0218775309622287,-0.0992148965597152,-0.0167096331715583,0.999854862689972,2724.3640222248223,0.0,15.329792022705078,-0.0017301835647396402,-0.007101783735753538
-2.436291561018986,36.426538119220176,0.1918452236827678,0.2615587654458665,1.8205288720618704,0.0264510742129337,390.75876155103583,2000,56,1.2,2000,121.43635416030884,-2.9489467412928843,-1.923636380745088,-2.4279489517211914,0.2585207521915436,-2.8965892791748047,-1.9247275590896609,1.000208616256714,2694.3722348050214,36.45088195800781,1.807981848716736,33.083641052246094,39.81656646728515,1.000078558921814,2612.3618383130647,0.1920958310365677,0.0267415754497051,0.140521615743637,0.2411248534917831,1.000306487083435,2770.4508954432567,0.0,16.166460037231445,-0.008342609297794734,-0.03189573587248546
-3.1323929244058264,40.32529057290156,-0.0058891827736817,0.2596150348212425,2.0826226214338304,0.020672177373778,368.8983517605425,2000,57,1.2,2000,115.63914608955383,-3.6412383926554615,-2.6235474561561913,-3.1530885696411133,0.2589249312877655,-3.648613929748535,-2.655787944793701,1.0027661323547363,2637.8047256215723,40.52559280395508,2.116363286972046,36.48265838623047,44.50750732421875,1.0006144046783447,2925.278078172191,-0.0060144229792058,0.0203792471438646,-0.0432032831013202,0.0325513109564781,0.9995609521865844,3253.843780848901,0.0,14.11415410041809,0.020695645235286886,0.07971666683147545
-2.9911560585846115,33.647429152319695,-0.0160528028395356,0.2862230874056777,1.687009072421565,0.0194186563185867,438.9185098979672,2000,58,1.2,2000,119.84584593772888,-3.55215330989974,-2.4301588072694833,-2.9914422035217285,0.2944235205650329,-3.5374433994293213,-2.432785987854004,1.0012515783309937,2563.6574272987577,33.74325942993164,1.7123841047286987,30.79423141479492,37.11064147949219,1.000790238380432,2683.81122594537,-0.015881136059761,0.0194598082453012,-0.0526978373527526,0.0210605859756469,0.999584972858429,2914.9998301227347,0.0,14.189931869506836,0.0002861449371169833,0.0009997269602204254
-2.827829844181799,40.68432252001612,-0.1612412056358955,0.2464086194391985,2.1255095493549767,0.023675825143882,357.5403721235233,2000,59,1.2,2000,112.13350105285645,-3.3107907382826283,-2.34486895008097,-2.825164794921875,0.2425312548875808,-3.2824110984802246,-2.376145601272583,1.0003191232681274,2697.9190825023857,40.74190139770508,2.10168981552124,36.784393310546875,44.76249313354492,1.0006561279296875,2905.9884114759725,-0.1615597754716873,0.0236139167100191,-0.204544335603714,-0.1165766641497612,1.0005656480789185,2979.66365684039,0.0,15.159936904907228,-0.002665049259924057,-0.01081556832707169
-1.9421519010839907,39.49447318172,-0.2004388488745696,0.2338617645361394,2.060320364109215,0.029652656600751,346.633752864855,2000,60,1.2,2000,108.1103937625885,-2.4005209595748243,-1.4837828425931574,-1.9392755031585691,0.2331378161907196,-2.388676643371582,-1.514607071876526,1.0001100301742554,2824.417720067674,39.59537887573242,2.0529205799102783,35.715946197509766,43.454532623291016,1.000507116317749,2795.6650928665017,-0.2012902647256851,0.0302364323288202,-0.2577696740627289,-0.1436732709407806,1.0004396438598633,2745.062087314444,0.0,15.25888204574585,-0.0028763979254216032,-0.012299564792589701
-0.927559077930511,38.27797098587702,0.3309013383371205,0.2093963251593122,1.8814873949363995,0.0445010135562403,331.8910579055122,2000,61,1.2,2000,97.76517915725708,-1.337975875242763,-0.5171422806182588,-0.9194926023483276,0.2087770700454712,-1.2845754623413086,-0.4912316501140594,0.9996861219406128,2276.0798768472014,38.348663330078125,1.8638906478881836,34.83222198486328,41.80769348144531,1.000452756881714,2650.5065303465894,0.333678662776947,0.0446084700524807,0.2510987818241119,0.4172100722789764,0.999942660331726,2455.5916263972513,0.0,17.545655012130737,-0.008066475582183319,-0.03852252696434004
