g_mean,g_sd,g_hdi_lo,g_hdi_hi,g_rhat,g_ess,v_mean,v_sd,v_hdi_lo,v_hdi_hi,v_rhat,v_ess,a_bias_mean,a_bias_sd,a_bias_hdi_lo,a_bias_hdi_hi,a_bias_rhat,a_bias_ess,p_g_gt0,seed,gain,n_trials,secs
0.969504177570343,0.1818780153989792,0.6204190850257874,1.3077882528305054,1.0002002716064453,2565.2669610987996,48.61035919189453,2.664874315261841,43.6423454284668,53.637760162353516,1.0000275373458862,2683.5577450578735,0.535261869430542,0.09970914572477341,0.3587822914123535,0.7282178997993469,1.0002363920211792,2321.3124332519715,1.0,61,1.0,2000,5.397490739822388
-2.04001784324646,0.20026901364326477,-2.420870542526245,-1.664769172668457,1.00099778175354,2494.016744459007,50.304840087890625,2.7718770503997803,45.43519592285156,56.00626754760742,1.0003318786621094,2808.1594192953876,-0.30830907821655273,0.03624240681529045,-0.3783685863018036,-0.24311907589435577,1.0016816854476929,2471.8762981122636,0.0,42,1.2,2000,18.340838193893433
-5.163522243499756,0.31781110167503357,-5.754676818847656,-4.56077241897583,1.0000933408737183,2698.80050763994,45.848960876464844,2.3934123516082764,41.529762268066406,50.55305862426758,1.0003570318222046,2561.2079144688078,-0.07848014682531357,0.01661364734172821,-0.10919227451086044,-0.047327280044555664,0.9996851086616516,2932.4528568984406,0.0,43,1.2,2000,16.551203966140747
-2.012652635574341,0.20767316222190857,-2.4072070121765137,-1.6179888248443604,0.9996821880340576,3013.0564018631685,47.09992980957031,2.55250883102417,42.45348358154297,51.90522766113281,0.9999871850013733,2836.787631827725,-0.1904773861169815,0.03058142028748989,-0.24361789226531982,-0.13005243241786957,0.9997009634971619,2731.212041757042,0.0,44,1.2,2000,14.448683023452759
-4.06982421875,0.28254541754722595,-4.563412666320801,-3.4837656021118164,0.9999616146087646,2796.5196532429504,41.008445739746094,2.135805130004883,36.954734802246094,45.01742935180664,1.000463604927063,2801.3742793921,-0.01240029837936163,0.0169465783983469,-0.04260388761758804,0.020248716697096825,0.9998161196708679,3035.0629117801586,0.0,45,1.2,2000,16.343480825424194
-3.94173526763916,0.25774672627449036,-4.414762496948242,-3.4509289264678955,0.9999902844429016,2653.5568536468454,45.405452728271484,2.388958215713501,41.08692169189453,50.099082946777344,1.0007394552230835,2636.0291890365847,-0.1257023960351944,0.020574530586600304,-0.16371013224124908,-0.08704569190740585,1.001366138458252,3155.6636266986243,0.0,46,1.2,2000,15.023760795593262
-3.4366366863250732,0.2484433799982071,-3.891693115234375,-2.9766182899475098,1.0006974935531616,2921.142206166449,46.146602630615234,2.4288582801818848,41.73049545288086,50.73139190673828,1.0014753341674805,2654.075330173637,-0.037266992032527924,0.02049163170158863,-0.07652769237756729,-0.0007557235076092184,0.9999071359634399,3212.8449792263427,0.0,47,1.2,2000,13.200275897979736
-2.4242968559265137,0.22341488301753998,-2.8157763481140137,-1.9789390563964844,0.9995928406715393,3125.0921510658072,48.3601188659668,2.715068817138672,43.35273742675781,53.55485534667969,1.0035606622695923,2829.891917458197,-0.10253509879112244,0.02717662788927555,-0.15151111781597137,-0.04945247992873192,1.0005812644958496,2928.069301161642,0.0,48,1.2,2000,16.197105884552002
-4.308130741119385,0.2776443064212799,-4.803064823150635,-3.7709450721740723,1.000704050064087,2834.2272463029835,47.096553802490234,2.503028631210327,42.211753845214844,51.481224060058594,0.999638020992279,2757.729849245819,0.015584038570523262,0.017827922478318214,-0.016470015048980713,0.05111102759838104,1.0014046430587769,3272.504905016258,0.0,49,1.2,2000,15.741417407989502
-2.1628990173339844,0.22148707509040833,-2.5871570110321045,-1.755531907081604,0.9998316168785095,3015.94026275578,44.52826690673828,2.3402292728424072,40.03842544555664,48.62354278564453,0.9996704459190369,3156.5559054898235,-0.11508294194936752,0.027388932183384895,-0.16593699157238007,-0.06411316245794296,0.9991676211357117,2908.225923512302,0.0,50,1.2,2000,16.91709589958191
