gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,b_leakonly_sigma1,draw10,9.152279,,27.54183830757054,0.0656537459950335,0.769525,0.0
1.2,b_leakonly_sigma1,draw11,9.386501299999999,,27.768523019362053,0.06629374632848749,0.7685,0.0
1.2,b_leakonly_sigma1,draw12,9.185147,,27.775574898544225,0.06605334938376906,0.76945,0.0
1.2,b_leakonly_sigma1,draw13,9.2621243,,27.814363396323852,0.06611915314175056,0.7691,0.0
1.2,b_leakonly_sigma1,draw14,9.0372586,,27.959499291814943,0.06543715917847877,0.771825,0.0
1.2,b_leakonly_sigma1,draw15,9.033835,,27.715583329053167,0.06561857101857045,0.77065,0.0
1.2,b_leakonly_sigma1,draw16,8.8156843,,27.52475252137265,0.06491893654647728,0.772275,0.0
1.2,b_leakonly_sigma1,draw17,8.984717,,27.903757823499152,0.0651970268497386,0.772125,0.0
1.2,b_leakonly_sigma1,draw18,9.100021,,27.77336446645977,0.06574083453878982,0.77045,0.0
1.2,b_leakonly_sigma1,draw19,9.304637,,27.85000542783161,0.06625811376278819,0.768675,0.0
1.2,b_leakonly_matched,draw0,9.721451,,28.048463649228456,0.06639517400944678,0.819625,0.0
1.2,b_leakonly_matched,draw1,9.5299435,,27.85203244781178,0.06626401341930474,0.819325,0.0
1.2,b_leakonly_matched,draw2,9.6143353,,27.930426892146183,0.06614886605080163,0.8198,0.0
1.2,b_leakonly_matched,draw3,9.0248525,,27.433343723327827,0.06530969861279642,0.8207,0.0
1.2,b_leakonly_matched,draw4,9.2748487,,27.707228591475005,0.06565325085417732,0.8207,0.0
1.2,b_leakonly_matched,draw5,9.277041,,27.637351742018268,0.06577754029924898,0.82005,0.0
1.2,b_leakonly_matched,draw6,8.933288000000001,,28.192401041486338,0.06486255273958151,0.826825,0.0
1.2,b_leakonly_matched,draw7,8.9649844,,27.900291967183605,0.06524803322780882,0.824275,0.0
1.2,b_leakonly_matched,draw8,9.504782,,27.721876261596908,0.06622747395668417,0.818575,0.0
1.2,b_leakonly_matched,draw9,9.165313000000001,,28.18713901145982,0.0655256901635924,0.824725,0.0
1.2,b_leakonly_matched,draw10,9.152279,,27.54183830757054,0.06527542529781381,0.820675,0.0
1.2,b_leakonly_matched,draw11,9.386501299999999,,27.768523019362053,0.0660142242595431,0.81985,0.0
1.2,b_leakonly_matched,draw12,9.185147,,27.775574898544225,0.06555471218666852,0.8213,0.0
1.2,b_leakonly_matched,draw13,9.2621243,,27.814363396323852,0.06567280086506616,0.821075,0.0
1.2,b_leakonly_matched,draw14,9.0372586,,27.959499291814943,0.0652048335858868,0.824475,0.0
1.2,b_leakonly_matched,draw15,9.033835,,27.715583329053167,0.06516649887437005,0.8226,0.0
1.2,b_leakonly_matched,draw16,8.8156843,,27.52475252137265,0.06474800540569499,0.82365,0.0
1.2,b_leakonly_matched,draw17,8.984717,,27.903757823499152,0.0650225553186943,0.824475,0.0
1.2,b_leakonly_matched,draw18,9.100021,,27.77336446645977,0.06536201219237238,0.82245,0.0
1.2,b_leakonly_matched,draw19,9.304637,,27.85000542783161,0.06581624890870022,0.8211,0.0
