gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,a_fitted_matched,draw30,9.233457000000001,0.2910331725744146,27.999619108489497,-0.06435063792476009,0.79425,0.999575
1.2,a_fitted_matched,draw31,8.925931499999999,0.2922813741633256,27.761641903173526,-0.06434609879745394,0.792,0.99955
1.2,a_fitted_matched,draw32,9.2663467,0.29064351672112865,27.80099644865432,-0.0643752117653403,0.792925,0.999525
1.2,a_fitted_matched,draw33,9.289495,0.2912110823155757,27.829456947595837,-0.06421825450021995,0.793975,0.999525
1.2,a_fitted_matched,draw34,9.1826487,0.29087120071266076,28.091837449615326,-0.06452123625106959,0.794675,0.9996
1.2,a_fitted_matched,draw35,9.033904,0.29232934591543036,28.017074881173624,-0.06422922399423356,0.79435,0.999575
1.2,a_fitted_matched,draw36,9.0611386,0.2920629366716718,28.059949041690192,-0.06431993528230955,0.79495,0.999575
1.2,a_fitted_matched,draw37,9.100021,0.2907148893279186,27.77336446645977,-0.06439382466909176,0.792575,0.99955
1.2,a_fitted_matched,draw38,8.951440999999999,0.2921231148155448,27.97587989009461,-0.06417799008772995,0.7934,0.99955
1.2,a_fitted_matched,draw39,9.304637,0.29164408350874954,27.85000542783161,-0.06406944470709165,0.793625,0.999575
