gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,a_fitted_matched,draw15,9.625468,0.2987611467203341,27.80012049774245,-0.06219951250330965,0.79915,0.99905
1.2,a_fitted_matched,draw16,8.8977647,0.2847472602870851,26.330002911751457,-0.06587368314685872,0.778875,0.999725
1.2,a_fitted_matched,draw17,1.7522502000000002,0.3230165120749108,27.071781544774808,-0.06520886826676368,0.7825,0.999725
1.2,a_fitted_matched,draw18,9.7824097,0.2811244285084898,26.988711672919848,-0.06537744142557093,0.786025,0.999725
1.2,a_fitted_matched,draw19,9.638314,0.2878270973686529,27.477704154344668,-0.06465796641548255,0.790475,0.999575
1.2,b_leakonly_sigma1,draw0,9.994601,,28.586721254321038,0.06841884014008733,0.758875,0.0
1.2,b_leakonly_sigma1,draw1,8.829890500000001,,27.64057094067632,0.064886593872753,0.772675,0.0
1.2,b_leakonly_sigma1,draw2,9.3371713,,26.790364131241105,0.06646580088270228,0.762775,0.0
1.2,b_leakonly_sigma1,draw3,9.613334,,26.828679868510534,0.06744270649778741,0.760675,0.0
1.2,b_leakonly_sigma1,draw4,8.959564,,29.22477085553555,0.06528122535836445,0.776275,0.0
1.2,b_leakonly_sigma1,draw5,9.1202927,,27.61827213975564,0.06531089932885653,0.77085,0.0
1.2,b_leakonly_sigma1,draw6,9.682586,,28.553065133183868,0.066916409612155,0.768525,0.0
1.2,b_leakonly_sigma1,draw7,9.7940576,,28.986328795403537,0.06652211157467772,0.770525,0.0
1.2,b_leakonly_sigma1,draw8,9.5370007,,27.214403429526065,0.06706504381767428,0.7618,0.0
1.2,b_leakonly_sigma1,draw9,9.848671,,27.611756266636867,0.06784775125498523,0.7601,0.0
1.2,b_leakonly_sigma1,draw10,9.1165304,,25.95520027663532,0.06633109839859865,0.75835,0.0
1.2,b_leakonly_sigma1,draw11,9.9893296,,27.404487939678788,0.06720730767311241,0.763375,0.0
1.2,b_leakonly_sigma1,draw12,9.467372,,28.391706753296113,0.06607225196727982,0.770575,0.0
1.2,b_leakonly_sigma1,draw13,9.427196,,27.906663956668844,0.06579098136795723,0.770025,0.0
1.2,b_leakonly_sigma1,draw14,9.675125999999999,,32.15652796111063,0.06793925615522804,0.774525,0.0
1.2,b_leakonly_sigma1,draw15,9.625468,,27.80012049774245,0.06737373205582865,0.76455,0.0
1.2,b_leakonly_sigma1,draw16,8.8977647,,26.330002911751457,0.06466953041628566,0.768225,0.0
1.2,b_leakonly_sigma1,draw17,1.7522502000000002,,27.071781544774808,0.020623709565753233,0.856875,0.0
1.2,b_leakonly_sigma1,draw18,9.7824097,,26.988711672919848,0.06705131728493212,0.76375,0.0
1.2,b_leakonly_sigma1,draw19,9.638314,,27.477704154344668,0.0666588258677954,0.766125,0.0
1.2,b_leakonly_matched,draw0,9.994601,,28.586721254321038,0.06772410925652701,0.8139,0.0
1.2,b_leakonly_matched,draw1,8.829890500000001,,27.64057094067632,0.06462809331794664,0.824275,0.0
1.2,b_leakonly_matched,draw2,9.3371713,,26.790364131241105,0.06653338476716546,0.812675,0.0
